WEATHER STATES,"CLEAR","RAINY","SEVERE STORMS","SNOW","BLIZZARD","CLOUDY","FOGGY"
Month,Day,Sea State (0-9),Ceiling (feet),Visiblity (miles)
JAN,1,0,CLEAR
JAN,2,0,CLEAR
JAN,3,0,CLEAR
JAN,4,1,CLEAR
JAN,5,1,CLEAR
JAN,6,5,CLEAR
JAN,7,3,CLEAR
JAN,8,1,CLEAR
JAN,9,0,CLEAR
JAN,10,0,CLEAR
JAN,11,0,CLEAR
JAN,12,1,CLEAR
JAN,13,1,CLEAR
JAN,14,5,CLEAR
JAN,15,3,CLEAR
JAN,16,1,CLEAR
JAN,17,0,CLEAR
JAN,18,0,CLEAR
JAN,19,0,CLEAR
JAN,20,1,CLEAR
JAN,21,1,CLEAR
JAN,22,5,CLEAR
JAN,23,3,CLEAR
JAN,24,1,CLEAR
JAN,25,0,CLEAR
JAN,26,0,CLEAR
JAN,27,0,CLEAR
JAN,28,1,CLEAR
JAN,29,1,CLEAR
JAN,30,5,CLEAR
JAN,31,3,CLEAR
FEB,1,0,RAINY
FEB,2,1,SEVERE STORMS
FEB,3,2,SNOW
FEB,4,3,BLIZZARD
FEB,5,4,CLEAR
FEB,6,5,CLEAR
FEB,7,5,CLEAR
FEB,8,3,CLEAR
FEB,9,1,CLEAR
FEB,10,0,CLEAR
FEB,11,0,CLEAR
FEB,12,0,CLEAR
FEB,13,1,CLEAR
FEB,14,1,CLEAR
FEB,15,5,CLEAR
FEB,16,3,CLEAR
FEB,17,1,CLEAR
FEB,18,0,CLEAR
FEB,19,0,CLEAR
FEB,20,0,CLEAR
FEB,21,1,CLEAR
FEB,22,1,CLEAR
FEB,23,5,CLEAR
FEB,24,3,CLEAR
FEB,25,1,CLEAR
FEB,26,0,CLEAR
FEB,27,0,CLEAR
FEB,28,0,CLEAR
MAR,1,1,CLEAR
MAR,2,1,CLEAR
MAR,3,5,CLEAR
MAR,4,3,CLEAR
MAR,5,1,CLEAR
MAR,6,0,CLEAR
MAR,7,0,CLEAR
MAR,8,0,CLEAR
MAR,9,1,CLEAR
MAR,10,1,CLEAR
MAR,11,5,CLEAR
MAR,12,3,CLEAR
MAR,13,1,CLEAR
MAR,14,0,CLEAR
MAR,15,0,CLEAR
MAR,16,0,CLEAR
MAR,17,1,CLEAR
MAR,18,1,CLEAR
MAR,19,5,CLEAR
MAR,20,3,CLEAR
MAR,21,1,CLEAR
MAR,22,0,CLEAR
MAR,23,0,CLEAR
MAR,24,0,CLEAR
MAR,25,1,CLEAR
MAR,26,1,CLEAR
MAR,27,5,CLEAR
MAR,28,3,CLEAR
MAR,29,1,CLEAR
MAR,30,0,CLEAR
MAR,31,0,CLEAR
APR,1,0,CLEAR
APR,2,1,CLEAR
APR,3,1,CLEAR
APR,4,5,CLEAR
APR,5,3,CLEAR
APR,6,1,CLEAR
APR,7,0,CLEAR
APR,8,0,CLEAR
APR,9,0,CLEAR
APR,10,1,CLEAR
APR,11,1,CLEAR
APR,12,5,CLEAR
APR,13,3,CLEAR
APR,14,1,CLEAR
APR,15,0,CLEAR
APR,16,0,CLEAR
APR,17,0,CLEAR
APR,18,1,CLEAR
APR,19,1,CLEAR
APR,20,5,CLEAR
APR,21,3,CLEAR
APR,22,1,CLEAR
APR,23,0,CLEAR
APR,24,0,CLEAR
APR,25,0,CLEAR
APR,26,1,CLEAR
APR,27,1,CLEAR
APR,28,5,CLEAR
APR,29,3,CLEAR
APR,30,1,CLEAR
MAY,1,0,CLEAR
MAY,2,0,CLEAR
MAY,3,0,CLEAR
MAY,4,1,CLEAR
MAY,5,1,CLEAR
MAY,6,5,CLEAR
MAY,7,3,CLEAR
MAY,8,1,CLEAR
MAY,9,0,CLEAR
MAY,10,0,CLEAR
MAY,11,0,CLEAR
MAY,12,1,CLEAR
MAY,13,1,CLEAR
MAY,14,5,CLEAR
MAY,15,3,CLEAR
MAY,16,1,CLEAR
MAY,17,0,CLEAR
MAY,18,0,CLEAR
MAY,19,0,CLEAR
MAY,20,1,CLEAR
MAY,21,1,CLEAR
MAY,22,5,CLEAR
MAY,23,3,CLEAR
MAY,24,1,CLEAR
MAY,25,0,CLEAR
MAY,26,0,CLEAR
MAY,27,0,CLEAR
MAY,28,1,CLEAR
MAY,29,1,CLEAR
MAY,30,5,CLEAR
MAY,31,3,CLEAR
JUN,1,1,CLEAR
JUN,2,0,CLEAR
JUN,3,0,CLEAR
JUN,4,0,CLEAR
JUN,5,1,CLEAR
JUN,6,1,CLEAR
JUN,7,5,CLEAR
JUN,8,3,CLEAR
JUN,9,1,CLEAR
JUN,10,0,CLEAR
JUN,11,0,CLEAR
JUN,12,0,CLEAR
JUN,13,1,CLEAR
JUN,14,1,CLEAR
JUN,15,5,CLEAR
JUN,16,3,CLEAR
JUN,17,1,CLEAR
JUN,18,0,CLEAR
JUN,19,0,CLEAR
JUN,20,0,CLEAR
JUN,21,1,CLEAR
JUN,22,1,CLEAR
JUN,23,5,CLEAR
JUN,24,3,CLEAR
JUN,25,1,CLEAR
JUN,26,0,CLEAR
JUN,27,0,CLEAR
JUN,28,0,CLEAR
JUN,29,1,CLEAR
JUN,30,1,CLEAR
JUL,1,0,SEVERE STORMS
JUL,2,1,SEVERE STORMS
JUL,3,2,RAINY
JUL,4,0,FOGGY
JUL,5,1,CLEAR
JUL,6,1,CLEAR
JUL,7,5,CLEAR
JUL,8,3,CLEAR
JUL,9,1,CLEAR
JUL,10,0,CLEAR
JUL,11,0,CLEAR
JUL,12,0,CLEAR
JUL,13,1,CLEAR
JUL,14,1,CLEAR
JUL,15,5,CLEAR
JUL,16,3,CLEAR
JUL,17,1,CLEAR
JUL,18,0,CLEAR
JUL,19,0,CLEAR
JUL,20,0,CLEAR
JUL,21,1,CLEAR
JUL,22,1,CLEAR
JUL,23,5,CLEAR
JUL,24,3,CLEAR
JUL,25,1,CLEAR
JUL,26,0,CLEAR
JUL,27,0,CLEAR
JUL,28,0,CLEAR
JUL,29,1,CLEAR
JUL,30,1,CLEAR
JUL,31,5,CLEAR
AUG,1,3,CLEAR
AUG,2,1,CLEAR
AUG,3,0,CLEAR
AUG,4,0,CLEAR
AUG,5,0,CLEAR
AUG,6,1,CLEAR
AUG,7,1,CLEAR
AUG,8,5,CLEAR
AUG,9,3,CLEAR
AUG,10,1,CLEAR
AUG,11,0,CLEAR
AUG,12,0,CLEAR
AUG,13,0,CLEAR
AUG,14,1,CLEAR
AUG,15,1,CLEAR
AUG,16,5,CLEAR
AUG,17,3,CLEAR
AUG,18,1,CLEAR
AUG,19,0,CLEAR
AUG,20,0,CLEAR
AUG,21,0,CLEAR
AUG,22,1,CLEAR
AUG,23,1,CLEAR
AUG,24,5,CLEAR
AUG,25,3,CLEAR
AUG,26,1,CLEAR
AUG,27,0,CLEAR
AUG,28,0,CLEAR
AUG,29,0,CLEAR
AUG,30,1,CLEAR
AUG,31,1,CLEAR
SEP,1,5,CLEAR
SEP,2,3,CLEAR
SEP,3,1,CLEAR
SEP,4,0,CLEAR
SEP,5,0,CLEAR
SEP,6,0,CLEAR
SEP,7,1,CLEAR
SEP,8,1,CLEAR
SEP,9,5,CLEAR
SEP,10,3,CLEAR
SEP,11,1,CLEAR
SEP,12,0,CLEAR
SEP,13,0,CLEAR
SEP,14,0,CLEAR
SEP,15,1,CLEAR
SEP,16,1,CLEAR
SEP,17,5,CLEAR
SEP,18,3,CLEAR
SEP,19,1,CLEAR
SEP,20,0,CLEAR
SEP,21,0,CLEAR
SEP,22,0,CLEAR
SEP,23,1,CLEAR
SEP,24,1,CLEAR
SEP,25,5,CLEAR
SEP,26,3,CLEAR
SEP,27,1,CLEAR
SEP,28,0,CLEAR
SEP,29,0,CLEAR
SEP,30,0,CLEAR
OCT,1,1,CLEAR
OCT,2,1,CLEAR
OCT,3,5,CLEAR
OCT,4,3,CLEAR
OCT,5,1,CLEAR
OCT,6,0,CLEAR
OCT,7,0,CLEAR
OCT,8,0,CLEAR
OCT,9,1,CLEAR
OCT,10,1,CLEAR
OCT,11,5,CLEAR
OCT,12,3,CLEAR
OCT,13,1,CLEAR
OCT,14,0,CLEAR
OCT,15,0,CLEAR
OCT,16,0,CLEAR
OCT,17,1,CLEAR
OCT,18,1,CLEAR
OCT,19,5,CLEAR
OCT,20,3,CLEAR
OCT,21,1,CLEAR
OCT,22,0,CLEAR
OCT,23,0,CLEAR
OCT,24,0,CLEAR
OCT,25,1,CLEAR
OCT,26,1,CLEAR
OCT,27,5,CLEAR
OCT,28,3,CLEAR
OCT,29,1,CLEAR
OCT,30,0,CLEAR
OCT,31,0,CLEAR
NOV,1,0,CLEAR
NOV,2,1,CLEAR
NOV,3,1,CLEAR
NOV,4,5,CLEAR
NOV,5,3,CLEAR
NOV,6,1,CLEAR
NOV,7,0,CLEAR
NOV,8,0,CLEAR
NOV,9,0,CLEAR
NOV,10,1,CLEAR
NOV,11,1,CLEAR
NOV,12,5,CLEAR
NOV,13,3,CLEAR
NOV,14,1,CLEAR
NOV,15,0,CLEAR
NOV,16,0,CLEAR
NOV,17,0,CLEAR
NOV,18,1,CLEAR
NOV,19,1,CLEAR
NOV,20,5,CLEAR
NOV,21,3,CLEAR
NOV,22,1,CLEAR
NOV,23,0,CLEAR
NOV,24,0,CLEAR
NOV,25,0,CLEAR
NOV,26,1,CLEAR
NOV,27,1,CLEAR
NOV,28,5,CLEAR
NOV,29,3,CLEAR
NOV,30,1,CLEAR
DEC,1,0,CLEAR
DEC,2,0,CLEAR
DEC,3,0,CLEAR
DEC,4,1,CLEAR
DEC,5,1,CLEAR
DEC,6,5,CLEAR
DEC,7,3,CLEAR
DEC,8,1,CLEAR
DEC,9,0,CLEAR
DEC,10,0,CLEAR
DEC,11,0,CLEAR
DEC,12,1,CLEAR
DEC,13,1,CLEAR
DEC,14,5,CLEAR
DEC,15,3,CLEAR
DEC,16,1,CLEAR
DEC,17,0,CLEAR
DEC,18,0,CLEAR
DEC,19,0,CLEAR
DEC,20,1,CLEAR
DEC,21,1,CLEAR
DEC,22,5,CLEAR
DEC,23,3,CLEAR
DEC,24,1,CLEAR
DEC,25,0,CLEAR
DEC,26,0,CLEAR
DEC,27,0,CLEAR
DEC,28,1,CLEAR
DEC,29,1,CLEAR
DEC,30,5,CLEAR
DEC,31,0,CLEAR
